"taxon","n_great","n_poor","median_delta_great","median_delta_poor","p","p_adj","disease"
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__aerofaciens",17,18,0.134663015812185,0.0829937945764743,0.855953903363525,0.916612053995586,"IBS"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__",17,18,-0.344409297613635,-0.628598626549826,0.881930721277946,0.929787427083726,"IBS"
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__",17,18,-0.262946592355671,-0.497506831740987,0.881930721277946,0.929787427083726,"IBS"
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella;s__lenta",17,18,0.0333444234805529,-0.0222921907244959,0.908035177531328,0.942693008734814,"IBS"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;__;__",17,18,0.013866680918909,-0.144960798182812,0.908035177531328,0.942693008734814,"IBS"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__",17,18,-0.364747234400695,-0.646007286697545,0.960514958296063,0.974851002449736,"IBS"
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila",17,18,1.27089991656907,1.42315025056077,0.960514958296063,0.974851002449736,"IBS"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__neonatale",17,18,0.013866680918909,-0.235234032589143,0.960514958296063,0.974851002449736,"IBS"
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;s__palleronii",17,18,-0.344409297613635,-0.337305890931981,0.986833540317941,0.99414341839437,"IBS"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__plebeius",17,18,-0.0459572601798612,-0.497506831740987,1,1,"IBS"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__",16,13,-0.564325932170344,0.26195804268692,0.00907415570740211,0.607228442313975,"UC"
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__",16,13,-2.52823980958156,0.967971210553911,0.0132236387576542,0.607228442313975,"UC"
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__",16,13,-0.2511968867549,0.178918197942516,0.014939762203437,0.607228442313975,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas;s__",16,13,-0.2511968867549,0.178918197942516,0.0189694796081953,0.607228442313975,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii",16,13,0.687629847881833,-0.547696174157553,0.0267894901020871,0.607228442313975,"UC"
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__;__",16,13,-0.314069382734126,0.650801857665827,0.0267894901020871,0.607228442313975,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;__",16,13,0.548922510207958,-1.1340412835043,0.0334312437603146,0.649521307343255,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__;__",16,13,1.36277009843875,-0.860378320361065,0.0414340720811304,0.704379225379216,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis",16,13,-0.761488930256272,0.0663291429375366,0.0623570603614063,0.77096001901375,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__caccae",16,13,-0.680456455759969,0.0668854943259609,0.0623570603614063,0.77096001901375,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__torques",16,13,-0.192281883800402,0.178918197942516,0.0623570603614063,0.77096001901375,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__catus",16,13,-0.364402242088296,0.178918197942516,0.0832398122365653,0.828209323104912,"UC"
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__",16,13,-0.2511968867549,0.110051953951368,0.0913466165189241,0.828209323104912,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__plebeius",16,13,-0.134898492520619,0.26195804268692,0.0913466165189241,0.828209323104912,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__parvula",16,13,-0.564325932170344,0.0668854943259609,0.0913466165189241,0.828209323104912,"UC"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__longum",16,13,0.377997406737492,-0.711375425650472,0.119523205956692,0.864446325345952,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;__;__;__",16,13,-0.2511968867549,0.110051953951368,0.13029868963439,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium;s__ramosum",16,13,0.842857483605233,0.0417787667598988,0.141813211927279,0.864446325345952,"UC"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__",16,13,2.04395395718064,0.0668854943259609,0.141813211927279,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;__",16,13,0.0582955368964992,-0.39233227390211,0.154093824446162,0.864446325345952,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__distasonis",16,13,-0.233609214678557,0.641823045760817,0.167166337506266,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__",16,13,0.324737864612826,-0.83665424598119,0.167166337506266,0.864446325345952,"UC"
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__C21_c20",16,13,0.0368337251431141,-0.248628246931667,0.167166337506266,0.864446325345952,"UC"
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila",16,13,-3.28328453447514,0.26195804268692,0.181055085321122,0.864446325345952,"UC"
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__",16,13,-0.394579318787932,0.0668854943259609,0.181055085321122,0.864446325345952,"UC"
"k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__",16,13,-0.2511968867549,0.0668854943259609,0.211369810831598,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__formicilis",16,13,-0.192281883800402,0.503196577671492,0.227834928116401,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__callidus",16,13,-0.192281883800402,0.0668854943259609,0.227834928116401,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__biforme",16,13,-0.128063204230099,0.178918197942516,0.227834928116401,0.864446325345952,"UC"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;__",16,13,0.336195905963845,-0.158212032643311,0.227834928116401,0.864446325345952,"UC"
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__D168",16,13,-0.12332338457456,0.178918197942516,0.245194085674704,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;__;__",16,13,-0.192281883800402,0.178918197942516,0.245194085674704,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__bromii",16,13,-0.12332338457456,0.736109742266432,0.245194085674704,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__eutactus",16,13,-0.192281883800402,0.0668854943259609,0.245194085674704,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella;__",16,13,0.439345453888669,0.178918197942516,0.263460672834902,0.864446325345952,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__",16,13,0.00303854761327593,-0.0313038882485661,0.263460672834902,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__",16,13,-0.894942523616015,-0.0167108675055576,0.263460672834902,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__;s__",16,13,-0.192281883800402,0.110051953951368,0.263460672834902,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",16,13,-0.377884632996461,0.695100517357166,0.282645201516332,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__",16,13,-0.370827637529437,0.405434267696586,0.282645201516332,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar",16,13,-0.460386446107031,0.0797324645800259,0.302755096691496,0.864446325345952,"UC"
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;__",16,13,0.533371569640139,0.0668854943259609,0.302755096691496,0.864446325345952,"UC"
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;__;__",16,13,-0.12332338457456,0.110051953951368,0.323794500623589,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__",16,13,-0.253103918421139,-0.988383711081937,0.323794500623589,0.864446325345952,"UC"
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__",16,13,-0.192281883800402,0.26195804268692,0.323794500623589,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__",16,13,-0.192281883800402,0.0668854943259609,0.323794500623589,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;s__pullicaecorum",16,13,-0.370827637529437,0.26195804268692,0.323794500623589,0.864446325345952,"UC"
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella;__",16,13,-0.216033565058897,0.26195804268692,0.323794500623589,0.864446325345952,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__",16,13,-0.716390915537542,0.00542308785932999,0.345764093481661,0.864446325345952,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__",16,13,-0.12332338457456,0.0668854943259609,0.345764093481661,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__",16,13,-0.564325932170344,-0.0167108675055576,0.345764093481661,0.864446325345952,"UC"
"k__Bacteria;__;__;__;__;__;__",16,13,1.28648687786165,0.0417787667598988,0.368660932868127,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__producta",16,13,0.539995235411787,0.0668854943259609,0.368660932868127,0.864446325345952,"UC"
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__;s__",16,13,-0.192281883800402,0.05504871622973,0.368660932868127,0.864446325345952,"UC"
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella;s__lenta",16,13,-0.192281883800402,0.0668854943259609,0.368660932868127,0.864446325345952,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__",16,13,-1.9534215432742,0.0417787667598988,0.368660932868127,0.864446325345952,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;__;__",16,13,-0.370827637529437,0.0417787667598988,0.368660932868127,0.864446325345952,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter;s__",16,13,-0.192281883800402,0.0668854943259609,0.368660932868127,0.864446325345952,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella;s__",16,13,-0.12332338457456,0.110051953951368,0.392478314687622,0.875033619631419,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__neonatale",16,13,-0.12332338457456,0.110051953951368,0.392478314687622,0.875033619631419,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium;s__colinum",16,13,0.209833973776008,0.26195804268692,0.392478314687622,0.875033619631419,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__",16,13,-0.108028676893936,-0.0245593225992868,0.417205657642443,0.886562022490192,"UC"
"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__",16,13,-0.192281883800402,0.0668854943259609,0.417205657642443,0.886562022490192,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__salivarius",16,13,-0.158486706270564,0.0668854943259609,0.417205657642443,0.886562022490192,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__;s__",16,13,0.516820224720353,-0.39233227390211,0.442828413458438,0.912494912581025,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__",16,13,0.295633133557661,0.0668854943259609,0.442828413458438,0.912494912581025,"UC"
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__",16,13,0.17603879624617,0.26195804268692,0.469328004727596,0.925052299173234,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus",16,13,0.457514147261334,-0.39233227390211,0.469328004727597,0.925052299173234,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__;__;__",16,13,0.265300781675352,-0.0167108675055576,0.469328004727597,0.925052299173234,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas;s__",16,13,0.548922510207958,0.36338721679568,0.496681792001603,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__",16,13,0.913475683472504,0.0417787667598988,0.524863071486941,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__dolichum",16,13,0.336195905963845,0.0668854943259609,0.524863071486941,0.961696085271978,"UC"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__adolescentis",16,13,0.298553680380952,-0.39233227390211,0.524863071486941,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__obeum",16,13,0.217458043899622,0.187012995087497,0.524863071486941,0.961696085271978,"UC"
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__aerofaciens",16,13,0.221693251016799,0.26195804268692,0.55384110438,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53;s__",16,13,0.0368337251431141,0.110051953951368,0.55384110438,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;__",16,13,-0.0321247740827272,0.0668854943259609,0.55384110438,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__",16,13,0.693705545268174,0.0597296806773975,0.583581178543994,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__",16,13,0.291411834956005,-0.256661537136149,0.583581178543994,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium;s__citroniae",16,13,0.209833973776008,0.0668854943259609,0.614044702872774,0.961696085271978,"UC"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;__;__",16,13,0.516820224720353,1.0223969393534,0.645189334314765,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium;s__spiroforme",16,13,-0.2511968867549,0.0668854943259609,0.645189334314765,0.961696085271978,"UC"
"k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__;s__",16,13,0.533371569640139,0.641823045760817,0.645189334314765,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__",16,13,-0.534953566224322,-0.277670985498729,0.645189334314765,0.961696085271978,"UC"
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__viridiflava",16,13,0.539995235411787,0.641823045760817,0.645189334314765,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;__",16,13,-0.12332338457456,0.178918197942516,0.645189334314765,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__;s__",16,13,0.516820224720353,0.0668854943259609,0.645189334314765,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__zeae",16,13,-0.12332338457456,0.0668854943259609,0.645189334314765,0.961696085271978,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;__",16,13,-0.680456455759969,-1.57714492674389,0.676969137148611,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__longicatena",16,13,0.241094152266675,0.178918197942516,0.709334773716431,0.961696085271978,"UC"
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__",16,13,-0.12332338457456,-0.0167108675055576,0.709334773716431,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__",16,13,-0.202999721916154,-0.103939212707993,0.742233725436624,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__",16,13,-0.0533163558243823,0.207389140339329,0.742233725436624,0.961696085271978,"UC"
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__",16,13,0.299981575500569,-0.0167108675055576,0.742233725436624,0.961696085271978,"UC"
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella;s__",16,13,-0.613562385308323,-0.272338315390656,0.742233725436624,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;__;__",16,13,-0.192281883800402,0.0668854943259609,0.742233725436624,0.961696085271978,"UC"
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__yabuuchiae",16,13,0.525747499516525,0.26195804268692,0.742233725436624,0.961696085271978,"UC"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__breve",16,13,0.00303854761327593,0.178918197942516,0.742233725436624,0.961696085271978,"UC"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__animalis",16,13,0.336195905963845,0.178918197942516,0.775610542542037,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__;__",16,13,0.516820224720353,0.976477961221113,0.775610542542038,0.961696085271978,"UC"
"k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__;s__",16,13,-0.12332338457456,0.110051953951368,0.775610542542038,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;__",16,13,-0.192281883800402,-0.248628246931667,0.775610542542038,0.961696085271978,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__stercorea",16,13,0.0368337251431141,0.0668854943259609,0.775610542542038,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__moorei",16,13,0.0368337251431141,0.0668854943259609,0.809407120626962,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__",16,13,-0.540177826067545,-0.708997526636683,0.809407120626962,0.961696085271978,"UC"
"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__bifidum",16,13,0.336195905963845,0.178918197942516,0.809407120626962,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__helveticus",16,13,0.525747499516525,0.0668854943259609,0.809407120626962,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter;s__",16,13,0.0368337251431141,0.110051953951368,0.809407120626962,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__mucosae",16,13,0.525747499516525,0.178918197942516,0.809407120626962,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;__;__",16,13,-0.216033565058897,-0.0167108675055576,0.809407120626962,0.961696085271978,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus",16,13,-0.158486706270564,-0.0167108675055576,0.843563001743677,0.961696085271978,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__CF231;s__",16,13,-0.2511968867549,-0.0167108675055576,0.843563001743677,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__",16,13,-0.444695181395807,-0.487140067360777,0.843563001743677,0.961696085271978,"UC"
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae",16,13,0.532371165288173,0.915169427070881,0.843563001743677,0.961696085271978,"UC"
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;__",16,13,-0.192281883800402,-0.0167108675055576,0.843563001743677,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;s__",16,13,0.336195905963845,0.110051953951368,0.843563001743677,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium;s__",16,13,0.516820224720353,0.26195804268692,0.878015697471812,0.961696085271978,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__fragilis",16,13,-0.680456455759969,-0.39233227390211,0.878015697471812,0.961696085271978,"UC"
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;s__palleronii",16,13,0.140875474550167,0.0668854943259609,0.878015697471812,0.961696085271978,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__;s__",16,13,-0.158486706270564,-0.0167108675055576,0.912701031096869,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__",16,13,-0.12332338457456,-0.0167108675055576,0.912701031096869,0.961696085271978,"UC"
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__copri",16,13,0.336195905963845,0.0380973689894373,0.912701031096869,0.961696085271978,"UC"
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__formicigenerans",16,13,-0.0969282637667321,-0.0167108675055576,0.912701031096869,0.961696085271978,"UC"
