"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1700020L24Rik",240.187441784455,1.06165214549676e-06,0.00144267542123771,0.780311533412047,0.999626031159817
"1700021F05Rik",975.511396146778,2.72619721774778e-05,0.00144244681956564,0.119083071324209,0.999626031159817
"1700021K19Rik",2681.31177826411,-4.23842522277054e-05,0.00144237419626744,0.759727418692655,0.999626031159817
"1700024P16Rik",48.5929645881122,8.28830048422052e-07,0.00144266549991955,0.858917564295723,0.999626031159817
"1700025G04Rik",517.499226169601,-9.77591278210641e-06,0.00144257730699343,0.321413777974181,0.999626031159817
"1700026D08Rik",86.1492202076113,8.423630844722e-07,0.00144268987735018,0.668518350858531,0.999626031159817
"1700026L06Rik",6.86619332177539,-1.01464758354646e-06,0.00144269220809132,0.49085239711656,0.999626031159817
"1700028E10Rik",3.99761891156447,1.1583874474563e-06,0.00144269232291967,0.428305768686873,0.999626031159817
"1700028I16Rik",4.35269675226098,-4.76370366168158e-07,0.00144269227628044,0.737694721988317,0.999626031159817
"1700028J19Rik",18.0710673544432,-2.67051357913308e-06,0.00144268254599586,0.395848699336827,0.999626031159817
"1700028K03Rik",11.5732536657095,-1.73536193116127e-06,0.00144269102411517,0.337798546574983,0.999626031159817
"1700029I15Rik",13.7072921705681,3.45897449372273e-06,0.00144268839914859,0.1686359981834,0.999626031159817
"1700029J03Rik",9.37018964364539,-3.11321924081651e-07,0.00144269079024723,0.858108515711083,0.999626031159817
"1700029J07Rik",36.5105902274702,-5.07922242135415e-07,0.00144267414570046,0.895116159576342,0.999626031159817
"1700030J22Rik",98.1539088968276,-4.52173198446059e-06,0.00144264351648697,0.472884457039868,0.999626031159817
"1700030K09Rik",465.317559731175,-3.90522720451926e-07,0.00144251356658828,0.972075634018678,0.999626031159817
"1700031A10Rik",7.54807271572239,-1.06436764675899e-06,0.00144268961668197,0.595947700984928,0.999626031159817
"1700037C18Rik",60.0262289082425,5.16583639320738e-06,0.00144265529500166,0.361849572627213,0.999626031159817
"1700037H04Rik",1293.71607884195,7.22590268075846e-09,0.00144259702227572,0.904246720754814,0.999626031159817
"1700048M11Rik",12.6813216220278,9.42590719742621e-07,0.0014426876706413,0.685859448495649,0.999626031159817
"1700049G17Rik",255.210095850191,-1.75448437038454e-06,0.00144263548807728,0.789647349722488,0.999626031159817
"1700052K11Rik",239.164796795247,-2.81863438820704e-06,0.0014426013363894,0.812592066898697,0.999626031159817
"1700056E22Rik",24.3783059972921,-1.577365889834e-06,0.00144268378454846,0.586280385020231,0.999626031159817
"1700061G19Rik",11.6682811085526,8.62017180038579e-07,0.00144268874754544,0.689307886645677,0.999626031159817
"1700065J18Rik",10.9813887253578,2.71120574087842e-07,0.00144268909180465,0.898022166222971,0.999626031159817
"1700066M21Rik",607.104256113295,-5.96382328065586e-06,0.00144266767039938,0.59745261100591,0.999626031159817
"1700067K01Rik",16.893740064856,2.9473074076815e-06,0.00144269011052824,0.170618414020062,0.999626031159817
"1700086O06Rik",17.6052490459531,6.42832252789995e-06,0.00144269217109108,0.207407591390809,0.999626031159817
"1700088E04Rik",38.3697539334648,7.94407072806098e-07,0.00144268185330678,0.797900120848176,0.999626031159817
"1700093K21Rik",58.8705849698557,-3.05207905675632e-06,0.00144268269153803,0.337367927804602,0.999626031159817
"1700094D03Rik",125.189835074767,3.92917582176053e-07,0.00144266423354778,0.968145209317895,0.999626031159817
"1700096K18Rik",47.4647933993223,-1.34356723174975e-06,0.00144267285635934,0.737113887715111,0.999626031159817
"1700101I11Rik",9.02674409401468,1.09368654137769e-06,0.00144268867234477,0.61645460378495,0.999626031159817
"1700102P08Rik",14.8456104590398,3.24811919199267e-06,0.00144268798228136,0.198654143141399,0.999626031159817
"1700108F19Rik",8.80695303696663,-7.42162338776661e-08,0.00144268938417385,0.969376674202222,0.999626031159817
