"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Emb",3897.7169132778,0.00953874042564088,0.0265520663751169,0.00355084926232673,0.350617731368725
"Fbln7",1373.79264230348,0.339553875176825,0.282728497382544,0.00355459647141355,0.350617731368725
"Fdps",5088.97274577648,-0.168678642524073,0.126938298450823,0.0036592640501388,0.350617731368725
"Mylpf",38563.5929192621,-0.230996425929471,0.181547153675523,0.0034941143134643,0.350617731368725
"Dbndd2",876.058804614574,-0.141923571038988,0.103121131771856,0.0037827098748858,0.351749125777241
"Gpr20",70.9662664360915,-0.00688266759705665,0.0252214729038691,0.003781809274001,0.351749125777241
"Hsd17b12",3937.783537284,-0.106009229654493,0.0752717279566449,0.00381460671074833,0.351749125777241
"Lsm2",735.322130650113,-0.16372865306025,0.124471990893891,0.00373167555067716,0.351749125777241
"Nudt12",60.3371518692934,0.357569593985436,0.319783481099341,0.00382895067864747,0.351749125777241
"Cry2",448.584155964453,-0.164523665569377,0.128536197305799,0.00390529620276525,0.352461216673334
"Dock4",293.437833795477,0.288105417830509,0.255053481596796,0.00392259843088926,0.352461216673334
"Gsto1",2673.47488128194,-0.131089631892216,0.111244672612082,0.00391478550255014,0.352461216673334
"Cfl1",26850.5480634371,-0.099320544443797,0.0628533027915297,0.00402146569462845,0.358726396383161
"Bhlhb9",1475.95430291495,0.157370470808535,0.127173781841193,0.00420480435543787,0.365621888724049
"Foxf2",652.519240841593,0.137005856704879,0.104494286269534,0.00424606786969059,0.365621888724049
"Mvd",689.008739076614,-0.154547183655222,0.125222098569919,0.0042336788003816,0.365621888724049
"Serpinb6a",18486.808058436,-0.101552318035456,0.0782591613401984,0.00417035170004488,0.365621888724049
"Tmsb10",24777.0981586857,-0.151878958174514,0.124215559836588,0.00424727295593331,0.365621888724049
"Med8",1035.45699971071,-0.13214693127778,0.0998718791156993,0.00437045109097378,0.373612867568661
"Cuta",1185.55400288351,-0.1072785301883,0.076967280684611,0.00444318176554453,0.375757389812792
"Zfp787",479.052337019462,-0.155698136529189,0.134357023057713,0.00445658642669924,0.375757389812792
"Ppap2b",2328.62612272615,0.169789911598356,0.146960365860175,0.00449124681131123,0.37610372957307
"Plekhb1",67.3620693003501,-0.407899821280304,0.669634437244575,0.00454073964855066,0.377679088335531
"Ccdc88a",254.606796301774,0.228102152292765,0.253485799370975,0.00460947278857962,0.380822886090035
"Smc4",1134.97637121448,0.189720427662344,0.190238165688677,0.00464824816935978,0.381466233098793
"Slc1a6",181.71464209642,0.199557198265602,0.215734044678588,0.00469602238392745,0.382834672491039
"Aldh3a1",1464.33094904171,0.343884007340565,0.606653340366439,0.00498187533834349,0.383537186824916
"Angpt1",3886.69208474405,0.194602021397273,0.200396423236802,0.00494290612446206,0.383537186824916
"Cox7a1",39.6808130338347,-0.00722801775561987,0.0253601415263819,0.00480825622923146,0.383537186824916
"Dusp3",3254.63153742606,-0.149123687813475,0.136987730312194,0.00476271903589618,0.383537186824916
"Dzip1",582.471015276061,0.138164855297516,0.12406808125414,0.00495498025558137,0.383537186824916
"Ehd3",2215.93490609127,0.193402326595913,0.248574924566908,0.00497900360525294,0.383537186824916
"Gulp1",1247.95923715692,0.228933932388588,0.275474958402606,0.00498504873208664,0.383537186824916
"Mycl",1626.54054732929,-0.138801421557596,0.114868007803217,0.00481003652149574,0.383537186824916
"Ostc",4620.42193485881,-0.0965626572485297,0.0776792233499794,0.00486045432032742,0.383537186824916
"Msc",101.347685832274,-0.00820063827565951,0.0258056194755925,0.00511234743757969,0.390888179854696
"Cdh11",5044.33171631596,0.132835455970432,0.111209800735053,0.00516595066486867,0.392548473361317
"Cd53",140.660661178951,-0.208306568770703,0.329130011725057,0.00520650936669066,0.39320325339854
"Esyt1",6604.61475022469,-0.141773978079761,0.121274617249655,0.00524299893428643,0.393544615128451
"Aox1",1056.79956276813,0.199404530831333,0.265918344847865,0.00530236359251096,0.394453581943852
"Dus3l",957.13471435613,-0.113769726125441,0.0935240436435794,0.00531919533734195,0.394453581943852
"1600012H06Rik",1476.16853778345,0.106326933721706,0.0876475824458122,0.0055890518242496,0.401750292787408
"Ackr3",1759.7388045219,-0.0120861316894712,0.028223629777349,0.0058771473249537,0.401750292787408
"Acy1",312.37607645154,-0.135610233254812,0.182624102306918,0.00595366490071343,0.401750292787408
"Ankrd37",174.205251114463,-0.00847922539195613,0.02594187807556,0.00550525974958705,0.401750292787408
"Ccnl2",2223.84701042647,0.0952171782076293,0.0728613499648223,0.00567161502584256,0.401750292787408
