"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"0610005C13Rik",5.68466332301581,0.866525392546831,0.903453527366257,0.33749548304149,0.998923843413055
"0610007P14Rik",1196.42298685743,0.0191998767786465,0.0916279232748534,0.834025335099459,0.998923843413055
"0610009B22Rik",862.187051873096,0.00757899339887645,0.11812674453847,0.948842952023702,0.998923843413055
"0610009L18Rik",31.9247699918776,-0.442006797637528,0.423329255416269,0.296429594542588,0.998923843413055
"0610009O20Rik",1220.03971905524,0.0886759207909883,0.0782383897335252,0.257043471350462,0.998923843413055
"0610010F05Rik",816.17379643467,-0.0646575739310698,0.278263861098465,0.81625790289691,0.998923843413055
"0610010K14Rik",949.064380281169,0.0711443677201497,0.108216082500122,0.510905247505494,0.998923843413055
"0610011F06Rik",375.419139417359,0.00536563402883911,0.110133304648769,0.961142875424415,0.998923843413055
"0610012G03Rik",361.341388832382,0.0779279215415191,0.163536209247199,0.633705499227614,0.998923843413055
"0610030E20Rik",936.715810620377,-0.265228651297999,0.145877009319658,0.0690387305803932,0.998923843413055
"0610037L13Rik",1037.64699158092,-0.0560098113717859,0.108845866533976,0.606847151530802,0.998923843413055
"0610038B21Rik",8.4710914892394,-0.454046355766917,0.718932965130288,0.527677111057495,0.998923843413055
"0610040B10Rik",21.6102482939854,0.0323760735869857,0.473829264624837,0.945524085879813,0.998923843413055
"0610040J01Rik",1.55203709687565,0.610295272027332,2.48546185097283,0.806033677666304,0.998923843413055
"1110001J03Rik",124.403768515342,0.0148849778713765,0.200614530527955,0.940853706104919,0.998923843413055
"1110002L01Rik",69.2943435724407,-0.10307184627328,0.314721630396667,0.743288511946948,0.998923843413055
"1110004E09Rik",640.504723858564,0.0505653712783326,0.157236257300428,0.747764461188607,0.998923843413055
"1110004F10Rik",2762.34239103088,0.0340241052686304,0.103831915275949,0.743150253034891,0.998923843413055
"1110006O24Rik",9.39201955470455,-0.945211057118415,0.592946561379235,0.110915548619724,0.998923843413055
"1110007C09Rik",1269.95392557126,0.0779195747647578,0.202644883122822,0.700598325328277,0.998923843413055
"1110008F13Rik",1207.59137775473,-0.0644792044507391,0.207229691606171,0.755687743984107,0.998923843413055
"1110008L16Rik",612.13542685322,0.0837470970998796,0.0780979928581453,0.283570247460642,0.998923843413055
"1110008P14Rik",727.060092879203,0.136751915846636,0.12419977584327,0.270868755177512,0.998923843413055
"1110012L19Rik",881.089484570204,-0.160685171591639,0.227363148852987,0.479732058956798,0.998923843413055
"1110019D14Rik",99.0259086217216,-0.0208966231291819,0.28721186424425,0.94199962911016,0.998923843413055
"1110020A21Rik",12.9236660386384,-0.244065098483677,0.522259794130762,0.640267317626523,0.998923843413055
"1110032A03Rik",280.020410021576,0.00395982597153586,0.160682361884688,0.980339072711008,0.998923843413055
"1110034G24Rik",146.786946598185,-0.0612612815363319,0.211869627908605,0.772469559033879,0.998923843413055
"1110037F02Rik",3069.81096638632,-0.130399741679008,0.142098252241812,0.358790042019425,0.998923843413055
"1110038B12Rik",1819.85320483472,-0.00448982784737359,0.248554991324445,0.985588020217114,0.998923843413055
"1110038F14Rik",933.434421208449,0.111438992475802,0.099459366690516,0.262523139897442,0.998923843413055
"1110046J04Rik",176.659183112504,0.189271413885475,0.267891870909427,0.479863777114708,0.998923843413055
"1110051M20Rik",1381.18570632229,0.0570576697200695,0.0716058427605081,0.425549882660086,0.998923843413055
"1110059E24Rik",1054.46528630117,0.00183070079404999,0.0954044636478317,0.984690461978627,0.998923843413055
"1110059G10Rik",563.406002991948,-0.243278798153309,0.140343958685318,0.0830162702146616,0.998923843413055
"1110065P20Rik",317.221323099545,-0.252337222831707,0.241358407785171,0.295797668000408,0.998923843413055
"1190002F15Rik",76.5965641830475,0.147343775718109,0.263100744163096,0.575460359593196,0.998923843413055
"1190002N15Rik",5203.25705454731,-0.39563792070657,0.267632502030033,0.139330703684083,0.998923843413055
"1190005I06Rik",5.1983032634566,-0.352539877709692,0.889515289776932,0.691863022453189,0.998923843413055
"1190007I07Rik",68.0233354254178,0.104157534321164,0.234418038555585,0.656808432802443,0.998923843413055
"1200014J11Rik",1670.27883672077,-0.114646444666895,0.0858512429675838,0.181742817379377,0.998923843413055
"1300002E11Rik",232.851537309165,-0.253495372191222,0.177491294356697,0.153230562849592,0.998923843413055
"1500004A13Rik",80.3416407598318,-0.647230408763857,0.229137867476444,0.00473347814867313,0.998923843413055
"1500009L16Rik",18.3673232967878,-0.0890227911382773,0.473892166919072,0.850990686457843,0.998923843413055
"1500011B03Rik",261.817246523918,-0.0301903454734247,0.34136349921415,0.929526603495448,0.998923843413055
"1500011K16Rik",438.673811800445,-0.0585603590404754,0.172101780060213,0.733656329711279,0.998923843413055
"1500012F01Rik",1706.06433206289,0.0315996359486512,0.242395992622143,0.896278692872159,0.998923843413055
"1500015A07Rik",55.4486100452821,-0.577380028037165,0.628351283298803,0.358157841854706,0.998923843413055
"1500015O10Rik",29.7951601940564,0.278528952791389,0.575191308384779,0.628217632596502,0.998923843413055
"1500017E21Rik",76.8417493230554,0.584542561751047,0.316931841741776,0.0651278665729997,0.998923843413055
"1600002H07Rik",304.389531560099,-0.0386580870394024,0.12574584053495,0.758515834426367,0.998923843413055
"1600002K03Rik",190.83414361895,0.0715165629785895,0.251826268465305,0.776416762965106,0.998923843413055
"1600012H06Rik",1623.99266182588,-0.245132634151163,0.0747436737907761,0.00103938186812331,0.998923843413055
"1600014C10Rik",667.255362445861,0.0178499566103127,0.182286634188889,0.921993860988164,0.998923843413055
"1600020E01Rik",199.366925258652,-0.236096869609983,0.251352629451681,0.347573992514974,0.998923843413055
"1600027J07Rik",9.36428129723637,0.0968878706177583,0.77340329721699,0.900306076163072,0.998923843413055
"1700001G11Rik",5.52394682590433,-0.870367165047397,0.826387172807423,0.292240358878467,0.998923843413055
"1700001G17Rik",4.42156334514451,1.38212306911244,0.981305746076747,0.158996960599803,0.998923843413055
"1700001K19Rik",9.58164685503831,-1.27895319533171,0.704528075863227,0.0694727222945392,0.998923843413055
"1700001L05Rik",41.4643082395856,0.214613310864489,0.378677469505273,0.570887894219852,0.998923843413055
"1700001L19Rik",4.15838027770924,2.12835158071057,0.897813164017624,0.0177594695021681,0.998923843413055
"1700001O22Rik",9.19750690596667,0.204216099845924,0.578641960680182,0.724146111513325,0.998923843413055
"1700003E16Rik",97.6511070617198,0.0414916775848681,0.2215009338822,0.851409308669191,0.998923843413055
"1700003F12Rik",63.6604961584596,-0.113339078169835,0.393272740720846,0.773197786053936,0.998923843413055
"1700007J10Rik",28.1401492871258,-0.718348252053287,0.567081132236273,0.205245813300277,0.998923843413055
"1700007K13Rik",11.4923325375447,-0.579728631763858,0.556516486499961,0.297546282461732,0.998923843413055
"1700007L15Rik",36.2400650690865,-0.043461907244602,0.278223116194952,0.875865584444781,0.998923843413055
"1700008J07Rik",15.3885441964573,-0.17193269271872,0.502405341781518,0.7321860290907,0.998923843413055
"1700009N14Rik",4.50961725636564,0.505826625858959,1.00891856273496,0.616121122615376,0.998923843413055
"1700011I03Rik",3.98871869520764,2.29081461911807,1.06730911964941,0.0318453871820786,0.998923843413055
"1700012B09Rik",88.1657389491824,-0.140122811778496,0.467566124893164,0.764417020948273,0.998923843413055
"1700012D01Rik",22.0231403194969,-0.599119314151194,0.459704087729624,0.192482029391964,0.998923843413055
"1700012D14Rik",6.46944780156021,-0.368122148123248,0.814008502069902,0.651100569775907,0.998923843413055
"1700013G24Rik",5.72023865244561,0.988893630507232,0.743045015700538,0.183232981220198,0.998923843413055
"1700017B05Rik",2599.59588367073,0.0176594679011096,0.14776948074357,0.904873798772346,0.998923843413055
"1700018A04Rik",10.7175001534435,-0.323801449451028,0.549730944885842,0.555849165011792,0.998923843413055
"1700019G17Rik",16.4807176636999,0.256530521379855,0.533742744083029,0.630782491342793,0.998923843413055
